Text,Useful
"@116088 We'd like to see what we can do to help. What date did you place the order on, and which version did you order? ^MB",False
I need @ChipotleTweets in my life 😩😅 https://t.co/w47cHXbRPk,True
"@sainsburys 1 of 2 At sign in, after long delay message come up No Connection - Please check and try again. That’s using home wifi.",True
"@120292 Hi Yasir, Sorry to hear that, Please make sure you are following us, so we can assist you better via a Direct Message.",False
@Ask_Spectrum You all are the worst.  How do you not have the fucking WORLD SERIES listed in your guide!? Even when I search for it!!??,True
"@VirginTrains Always some supposedly acceptable reason, yes I get that, but when one uses the trains every week and spends a lot of money, for it to be late regularly is just not acceptable.",True
@120231 The second generation echo will work in India. ^AK,False
@115888 @SpotifyCares When will you add an explicit filter?  My kids don't want to hear those songs.,True
@AppleSupport I️ just updated it and it’s still coming up https://t.co/22RZsQyTbh,True
"It’s the most wonderful time of the year, @ChipotleTweets is only $3 for dressing up in a costume 🙏#Halloween #boorito https://t.co/5T9G9Tz9uL",True
@XboxSupport Que??,True
@SpotifyCares  your customer service is poor.... today I was advised to change the password on my hacked account ... might be a challenge don’t you think ?!,True
@120489 Good evening! How may I assist you today? -AB,False
@120593 ☹ What's happened exactly? Can we help with anything from here? Let us know: https://t.co/5pyLDJBC6r,False
@120361 We suggest performing a clean boot by following the steps found on this link: https://t.co/lgCuG7k8Ls.,False
@119700 Apologies for the bad experience. Thanks for sharing your details. We'll get in touch with you. Appreciate your patience. ^AK,False
@116063 That looks a little melted. DM us with more details for us to help. https://t.co/bEVlRVM6db,False
"@120371 Hi, please send us your domain name and contact number or call 400 from your line  for assistance . ^ZW",False
@119238 I'm sure it will. I'm sorry for the inconvenience.  *TBT,False
@115900 shame on your sales man for tricking my dad into a package he straight up said he did not want!!! Disgusting.,True
Life sucks without Netflix... thanks @116072,True
@ATVIAssist @116691 HELP ME HELLO?,True
"@117068 HI Amanda, thank you for this feedback. ^RG",False
Lost luggage at Rome airport BA 2540 @British_Airways. Not very happy at lack of information on when bag will arrive.,True
@118813 Inbox your number we check. ^LN,False
@116410 Thank you for reaching out.  I will forward this feedback for you.--JV,False
@115714,True
"@116477 Sure, Jun. Please DM with your questions or concerns. *ACJ",False
"@115793 @115794 Hi. Emergency services are dealing with an incident, info here: https://t.co/XSpQ4dhtvk",False
"@119828 I mean, that's the only way to spend Halloween IMO. -Becky",False
@AmazonHelp Yes,True
@Tesco yes and with lots of stuff missing! I’ve emailed your customer services,True
@hulu_support Got an email saying my password was changed Bt I did not change it asked to reset it still have not gotten the email to reset,True
"@120572 Hello, Anthony. I'm sorry your services are out. Please send me a DM with your account name and phone or account number. -STS",False
@120661 Could you send me a pic of the style code on the wash label instead please? Which store did you buy it from? Ewan,False
@116849 We want our team to investigate this further with you. Please reach out to us using the secure link: https://t.co/m1LX91jiEQ,False
"@118741 Let us change thatm. DM us, let's see what's going on there. *JoanO",False
"@116093 Oh no! We'd like to help you with this, Kelly! Can you tell us more about what's happening with the Kindle? Thanks!  ^AJ",False
I try to like @115940 and I don't want to cancel but there's nothing to watch can even watch dragon ball in English that's awful,True
Thanks @ChipotleTweets for the $3 burrito https://t.co/f1sB3PV3rN,True
@120272 Anytime! *ALA,False
@AskAmex where do I find a list of all the centurion lounges? Thanks,True
@119180 Sorry to hear that. Please email us more details about your visit to __email__ &amp; we will address.,False
Nothing says Halloween like $3 🌯 burritos and 🌮 tacos @ChipotleTweets https://t.co/kJI7WVXewP,True
@118915 Sorry to hear this. Kindly DM us the reference number when you have reported the incident and your IHG Rewards Club membership number for us ti check for any updates on your concern. Thank you. ^oa https://t.co/2rT0l9N9Cu,False
@AdobeCare nope still down.,True
@AppleSupport Updated iPad Pro to 11.1.  Worked on draft email. None of changes saved. Started new email. Saved but disappeared. Help please,True
@119447 We'd like to look further into this. Please click the link and fill out the secure form:https://t.co/pM8TpjfEq6 ^EM,False
@117036 @117037 @116136 there better than these faggots @116072,True
"@Tesco Lost the slot of course. Went through fine this morning, now just have to wait till 10pm for our groceries. Brilliant. #everylittlehelps",True
"@hulu_support I need to catch up on Naruto, My Hero Academia, Dragon ball Super and lots more.

Thank you",True
"@MicrosoftHelps Hi! Id like to clear a folder in my Programm(x86) file, but everytime i get this message (In German). Oh,and i use Windows 10 Pro https://t.co/a7BEtXDiY1",True
@AskPlayStation I am trying to download WW2 and it keeps telling me my card is invalid. Same card I've used to buy 2 games digitally with,True
@117870 I'm sorry for any concern this causes! We'd like a chance to look into this with you by phone or chat here: https://t.co/JzP7hlA23B ^WT,False
@AmazonHelp that time u people asking tracking parcel details.,True
"So @Uber_Support your ""support team"" gave me BS ""answers"" and then refused to speak to me.

PayPal didn't. Goodbye, @115873! :)

Hello, @115879. https://t.co/79MBtmyS1t",True
@116916 I'm sorry you have received your item! Can you please tell us the intended delivery date stated in your order confirmation e-mail? ^AC,False
@NeweggService I figured it out. I just had to read the instructions in the email with the redemption code. Thanks.,True
@116018 We're glad we were able to help! ^JG,False
"@XboxSupport you have lost me as a customer I’m tired of being banned for things I didn’t even do, “market place theft”",True
"@116667 You're more than welcome, Cindy. If you need any further help please don't hesitate to come back to us.^Jo",False
"@116878 Hi there, I am pleased to say that yes the store will be doing a midnight release as it is a 24 hour store. Thanks - Callum",False
Shameless @116331 @idea_cares #IdeaDontCare https://t.co/mYFcvw8wFw,True
@ChipotleTweets are they supposed to charge ppl who order a vegetarian bowl $2 to put the guac on the side?🤔,True
@ChipotleTweets line is ridiculous lol but I’m always here on Halloween 🎃 lol,True
@119753 Our apologies for the delay. We know that waiting is no fun and we appreciate your patience.,False
@118288 I love it! Solid costumes. -Becky,False
"@119791 I get your disappointment. However, we'll not be able to contact you over Twitter. Kindly reach (1/2) ^GK",False
"@AlaskaAir two flights in 2 days, both delayed due to maintenance issues. What is going on? Disappointed in this experience for sure.",True
@AmazonHelp None of your links are taking me to a solution. Been after this since 3 days. Most pathetic service ever. You guys shall call me ASAP! (1/2),True
@120154 Kindly follow up with recipient for refund or report to police.^DY,False
"@117840 We know how important staying connected is, Kyle. Have a fantastic flight!",False
anyone and everyone....if you decide to do business with @115714 .....save your money and time. The customer service is insulting and a joke,True
"@AmazonHelp Already handled, just venting. It was a pretty big bummer.",True
"@AskTarget I’ve checked the stores near my zip 60431. I have friends in the the following states: MI, OH, KY, IA, GA, FL. Still couldn’t find anything. I really want to find this bedding for my nursery.",True
@117576 Sure is! -Becky,False
@117811 Thanks for letting us know. Send us a DM and we'll do everything we can to get your keyboard back on track. https://t.co/GDrqU22YpT,False
"@119439 Gmail:送受信が全くできない
docomo Mail:自分のアカウントへのメール送信(と受信)は可
ということでよろしいでしょうか。",False
@AlaskaAir @119857 @119858  https://t.co/3QsG9K2hWV,True
@comcastcares Think “comparison shopping”!,True
@115832 Alexa says both styles are working for you! My vote goes to the Flamingo look! ^SE,False
@117603 We'd like to have someone look at those ATMs. Can you please tell us the ATM location? ^BG,False
"@115805  store you bought it from, along with your address and More Card number and I'll get this sorted for you. Thanks - Kirsty",False
